Year;Make-model-year-fuel;Make;Model;Variant;Size segment;Fuel-size segment;No. of registrations;Shares;Prices (2015-DKK);Ownership cost (DKK);Weight (kg);Fuel;Engine effect (kW);Horsepower;Size (m3);Footprint (m�);Cost/km (DKK);fuelPrice (DKK/unit)
2014;mercedes-benz-glk220-2014-Diesel;mercedes-benz;glk220;H7S2M0;Large;DieselLarge;56;2.14E-05;631122.49;5.636.242.829;2455;Diesel;125;170;1.416.984;205.209;0.729813665;11.75
2014;mercedes-benz-ml350-2014-Diesel;mercedes-benz;ml350;166;Large;DieselLarge;233;8.89E-05;1201706827,00;1.064.185.765;2950;Diesel;190;2.694.285.714;166.752;23.04;0.87037037;11.75
2014;chevrolet-aveo-2014-Benzin;chevrolet;aveo;1.2 5D;Small;BenzinSmall;682;0.000260181;1556174699,00;1.060.346.853;1542;Benzin;63;8.416.666.667;10.684.992;70.296;0.612676056;13.05
2014;citron-c1-2014-Benzin;citron;c1;1,0 4-dørs m. bagklap;Small;BenzinSmall;4696;0.001791512;1003905622,00;8.563.030.792;1240;Benzin;51;7.040.540.541;8.242.584;56.072;0.496197719;13.05
2014;citron-c3-2014-Benzin;citron;c3;1,0 4-dørs m. bagklap 5 man;Small;BenzinSmall;2215;0.000845017;1204718876,00;1.023.950.518;1500;Benzin;88;82;10.360.624;68.162;0.560085837;13.05
2014;citron-c3-2014-Diesel;citron;c3;1,4 4-dørs m. bagklap;Small;DieselSmall;511;0.000194945;1402891566,00;1.205.793.502;1625;Diesel;68;70;10.360.624;68.162;0.410839161;11.75
2014;citron-c4-2014-Diesel;citron;c4;1,6 4-dørs m. bagklap;Small;DieselSmall;524;0.000199905;2479849398,00;2.132.283.671;1825;Diesel;68;115;11.548.543;77.507;0.446768061;11.75
2014;bmw-i3-2014-El;bmw;i3;1Z21;Small;ElSmall;96;3.66E-05;2831325301,00;2.496.897.891;1620;El;75;170;112.496;7.12;0.196738255;2.235.661.987
2014;citron-grand-c4-picasso-2014-Diesel;citron;grand c4 picasso;1,6 MPV 6 Aut.;Large;DieselLarge;1556;0.00059361;3262981928,00;278.607.599;2150;Diesel;85;115;1.380.552;8.418;0.47;11.75
2014;ford-b-max-2014-Benzin;ford;b-max;1.0 EcoBoost (125 HK) Hatchback, 5 dørs Forhjulstræk Manuel;Small;BenzinSmall;350;0.000133524;211748996,00;1.963.696.838;1760;Benzin;92;100;11.424;7.14;0.639705882;13.05
2014;ford-c-max-2014-Benzin;ford;c-max;1.6 EcoBoost (150 HK) MPV Forhjulstræk Manuel;Large;BenzinLarge;736;0.000280782;2749086345,00;2.560.991.807;1900;Benzin;74;1.211.538.462;13.065.102;80.154;0.665816327;13.05
2014;ford-s-max-2014-Diesel;ford;s-max;2,0 TDCI AUT. (140 hk, 7p);Large;DieselLarge;936;0.000357082;5099899598,00;4.842.060.253;2505;Diesel;120;1.893.333.333;14.886.216;89.676;0.671428571;11.75
2014;honda-cr-v-2014-Diesel;honda;cr-v;2.2 i-DTEC 4WD;Large;DieselLarge;373;0.000142299;3876506024,00;3.397.950.181;2100;Diesel;88;120;1.372.371;83.174;0.529279279;11.75
2014;mercedes-benz-ml63-2014-Benzin;mercedes-benz;ml63;A27UM1;Large;BenzinLarge;36;1.37E-05;2443576305,00;2.138.577.163;3050;Benzin;410;557;166.752;23.04;1.535.294.118;13.05
2014;renault-clio-2014-Diesel;renault;clio;1,5 DCI;Small;DieselSmall;2456;0.000936958;1580331325,00;1.407.000.237;1651;Diesel;55;81.328.125;1.047.259.555;7.222.479.688;0.422661871;11.75
2014;volkswagen-golf-2014-Benzin;volkswagen;golf;1.2 TSI BMT 105 HK 5 DØRS;Small;BenzinSmall;9315;0.003553649;2108323293,00;190.377.531;1750;Benzin;90;105;1.175.328;7.392;0.69047619;13.05
2014;volkswagen-golf-2014-Diesel;volkswagen;golf;2.0 TDI BMT 150 HK;Small;DieselSmall;5679;0.002166524;2108323293,00;193.057.531;1820;Diesel;77;137.5;1.175.328;7.392;0.446768061;11.75
2014;volkswagen-up-2014-Benzin;volkswagen;up;1.0 MPI BMT 60 HK 3 dørs;Small;BenzinSmall;10298;0.003928661;9035341365,00;8.189.887.522;1290;Benzin;44;60;8.650.344;58.056;0.534836066;13.05
2014;toyota-aygo-2014-Benzin;toyota;aygo;1.0 VVT-i;Small;BenzinSmall;5452;0.002079924;8030823293,00;6.908.216.049;1240;Benzin;51;7.040.540.541;8.168.202;555.103.125;0.496197719;13.05
2014;audi-a6-2014-Diesel;audi;a6;2.0 TDI 177 HK 5-dørs MULTITRONIC;Large;DieselLarge;5180;0.001976157;6115240964,00;5.606.689.323;2530;Diesel;130;2.239.795.918;13.459.886;9.214.520.408;0.753205128;11.75
2014;peugeot-208-2014-Benzin;peugeot;208;1.2 VTi 5D;Small;BenzinSmall;5127;0.001955938;1305120482,00;9.770.263.389;1485;Benzin;50;78.52;10.059.984;6.891.444;0.560085837;13.05
2014;ford-fiesta-2014-Benzin;ford;fiesta;1.0 EcoBoost (100 HK) Hatchback, 5 dørs Forhjulstræk Manuel;Small;BenzinSmall;5067;0.001933048;120438755,00;1.124.761.171;1555;Benzin;74;107.5;1.005.512;6.797.685.714;0.560085837;13.05
2014;skoda-citigo-2014-Benzin;skoda;citigo;1.0 MPI 60 HK 5-Dørs Hatchback;Small;BenzinSmall;4302;0.001641202;8734939759,00;7.899.996.235;1290;Benzin;44;60;875.226;5.872.921.212;0.534836066;13.05
2014;ford-ka-2014-Benzin;ford;ka;1.2 (69HK) Hatchback, 3 dørs Forhjulstræk Manuel;Small;BenzinSmall;4212;0.001606868;66250,00;6.268.884.375;1320;Benzin;51;69;90.138;60.092;0.639705882;13.05
2014;kia-picanto-2014-Benzin;kia;picanto;1.0 5-dørs Man. 5;Small;BenzinSmall;4017;0.001532476;8533835341,00;7.144.670.916;1370;Benzin;62.5;7.157.575.758;85.248;5.76;0.560085837;13.05
2014;peugeot-108-2014-Benzin;peugeot;108;1.0 e-VTi 69 hk 5D;Small;BenzinSmall;3880;0.00148021;9135542169,00;6.893.563.088;1240;Benzin;51;7.040.540.541;8.230.896;56.376;0.496197719;13.05
2014;audi-a4-2014-Diesel;audi;a4;2.0 TDI 190 HK 5-dørs QUATTRO S tronic;Large;DieselLarge;3600;0.001373391;4859417671,00;4.355.672.117;2090;Diesel;100;1.583.333.333;1.238.544;8.601;0.47;11.75
2014;toyota-yaris-2014-Benzin;toyota;yaris;1.3 VVT-i;Small;BenzinSmall;3590;0.001369576;1145110442,00;9.772.872.507;1430;Benzin;73;9.028.571.429;998.563;6.625.363.636;0.627403846;13.05
2014;peugeot-107-2014-Benzin;peugeot;107;1,0 5-D;Small;BenzinSmall;3293;0.001256271;7973895582,00;6.040.141.998;1190;Benzin;50;68;8.218.623;55.909;0.560085837;13.05
2014;skoda-octavia-2014-Benzin;skoda;octavia;1.4 TSI 140 HK STATIONCAR;Small;BenzinSmall;3231;0.001232618;2168664659,00;1.934.383.298;1780;Benzin;77;1.295.443.038;12.314.516;8.436.662.025;0.639705882;13.05
2014;hyundai-i20-2014-Benzin;hyundai;i20;1.2 5 dørs MPV;Small;BenzinSmall;3039;0.001159371;1234889558,00;9.421.474.545;1515;Benzin;62.5;8.234.482.759;101.916;6.84;0.639705882;13.05
2014;volkswagen-polo-2014-Benzin;volkswagen;polo;1,2 TSI 90 hk  BMT 5 dørs DSG7;Small;BenzinSmall;2820;0.001075823;1544126506,00;138.673.616;1600;Benzin;66;9.609.756.098;9.937.704;6.684.760.976;0.627403846;13.05
2014;hyundai-i10-2014-Benzin;hyundai;i10;1.0 (hatchback);Small;BenzinSmall;2812;0.001072771;903564257,00;694.249.036;1420;Benzin;48.5;69.5;91.383;60.922;0.612676056;13.05
2014;kia-rio-2014-Benzin;kia;rio;1.2 5-dørs Man. 5;Small;BenzinSmall;2751;0.0010495;125500,00;104.214.195;1560;Benzin;62.5;8.516.666.667;1.017.036;6.966;0.612676056;13.05
2014;skoda-octavia-2014-Diesel;skoda;octavia;2.0 TDI 150 HK STATIONCAR DSG;Small;DieselSmall;2570;0.000980449;2168664659,00;1.978.183.298;1870;Diesel;77;1.295.443.038;12.314.516;8.436.662.025;0.458984375;11.75
2014;fiat-500-2014-Benzin;fiat;500;0.9 80;Small;BenzinSmall;2263;0.000863329;1003925703,00;8.807.830.033;1320;Benzin;77;7.194.117.647;8.621.885;57.865;0.612676056;13.05
2014;peugeot-308-2014-Diesel;peugeot;308;1.6 HDi 92 5D;Small;DieselSmall;2227;0.000849595;2007931727,00;1.537.157.162;1740;Diesel;68;1.083.225.806;11.169;7.792.727.575;0.422661871;11.75
2014;seat-mii-2014-Benzin;seat;mii;1.0 60 HK ECOMOTIVE 5-DØRS;Small;BenzinSmall;2159;0.000823653;852439759,00;7.506.247.653;1290;Benzin;44;60;8.640.832;58.384;0.534836066;13.05
2014;suzuki-swift-2014-Benzin;suzuki;swift;1,2 5-dørs;Small;BenzinSmall;2158;0.000823272;1104307229,00;8.892.941.068;1480;Benzin;100;8.772.727.273;988.295;6.545;0.639705882;13.05
2014;opel-corsa-2014-Benzin;opel;corsa;1,0 5-dørs;Small;BenzinSmall;2069;0.000789318;1204748996,00;9.692.147.897;1625;Benzin;63;84;101.916;6.87;0.665816327;13.05
2014;skoda-fabia-2014-Benzin;skoda;fabia;1.2 TSI 86 HK Stationcar;Small;BenzinSmall;1854;0.000707296;1154568273,00;1.055.350.548;1591;Benzin;63;87.3;10.455;6.929;0.6796875;13.05
2014;renault-scenic-2014-Diesel;renault;scenic;1.5 dCi ESM 110 7p;Large;DieselLarge;1840;0.000701955;3392560241,00;2.972.965.614;2249;Diesel;96;115;1.325.858;80.845;0.517621145;11.75
2014;audi-a3-2014-Diesel;audi;a3;2.0 TDI 150 HK 4-DØRS;Small;DieselSmall;1714;0.000653887;3033554217,00;2.765.980.251;1865;Diesel;81;135.974.359;11.032.307;7.769.377.383;0.481557377;11.75
2014;audi-q5-2014-Diesel;audi;q5;2.0 TDI 150 HK 5-dørs;Large;DieselLarge;1668;0.000636338;6107560241,00;5.599.902.809;2940;Diesel;230;2.203.333.333;1.460.302;8.793.913.333;0.738993711;11.75
2014;renault-captur-2014-Benzin;renault;captur;TCe 90;Small;BenzinSmall;1659;0.000632904;1725913655,00;1.504.103.538;1726;Benzin;66;9.558.139.535;11.513.752;73.336;0.705405405;13.05
2014;opel-insignia-2014-Diesel;opel;insignia;2,0CDTi 140HK Sports Tourer;Large;DieselLarge;1593;0.000607726;3011034137,00;2.396.387.018;2160;Diesel;120;1.550.285.714;13.881.552;9.114;0.435185185;11.75
2014;mazda-3-2014-Benzin;mazda;3;1.5 SKYACTIV-G 100 HK;Small;BenzinSmall;1508;0.000575298;2309156627,00;1.661.127.971;1835;Benzin;88;1.361.538.462;116.406;8.077.846.154;0.729050279;13.05
2014;chevrolet-spark-2014-Benzin;chevrolet;spark;1.0 5 D.;Small;BenzinSmall;1447;0.000552027;751997992,00;5.218.017.753;1367;Benzin;60;6.873.684.211;87.552;5.76;0.6525;13.05
2014;suzuki-sx4-2014-Benzin;suzuki;sx4;1,6 5-dørs;Small;BenzinSmall;1439;0.000548975;1556154618,00;1.262.718.105;1730;Benzin;88;120;12.093.565;73.525;0.705405405;13.05
2014;hyundai-i30-2014-Diesel;hyundai;i30;1.6 CRDi 5 dørs Stationcar;Small;DieselSmall;1406;0.000536386;1957781124,00;1.550.416.731;1920;Diesel;81;1.158.636.364;1.125.138;7.830.786.364;0.493697479;11.75
2014;peugeot-2008-2014-Benzin;peugeot;2008;1.2 VTi Crossover;Small;BenzinSmall;1342;0.00051197;1907540161,00;1.419.602.992;1582;Benzin;60;8.352.380.952;1.327.116;72.384;0.639705882;13.05
2014;renault-twingo-2014-Benzin;renault;twingo;SCe 70;Small;BenzinSmall;1322;0.00050434;9026204819,00;7.864.090.094;1360;Benzin;52;7.176.470.588;13.716.085;5.981.735.294;0.548319328;13.05
2014;nissan-note-2014-Benzin;nissan;note;1.2 5 M/T;Small;BenzinSmall;1311;0.000500143;1431656627,00;124.829.369;1510;Benzin;59;92.5;13.716.085;696.836;0.612676056;13.05
2014;audi-a3-2014-Benzin;audi;a3;1.4 TFSI CoD 150 HK 5-DØRS;Large;BenzinLarge;1300;0.000495947;3033554217,00;2.698.580.251;1865;Benzin;132;135.974.359;11.957.946;7.769.377.383;0.639705882;13.05
2014;volkswagen-polo-2014-Diesel;volkswagen;polo;1.2 TDI BM 75 HK 5 dørs;Small;DieselSmall;1256;0.000479161;1544126506,00;140.313.616;1590;Diesel;55;9.609.756.098;11.983.829;6.684.760.976;0.399659864;11.75
2014;ford-focus-2014-Benzin;ford;focus;1.0 EcoBoost (100 HK) Hatchback, 5 dørs Forhjulstræk Manuel;Large;BenzinLarge;1254;0.000478398;2219759036,00;2.074.659.108;1900;Benzin;92;1.211.538.462;12.224.016;81.872;0.665816327;13.05
2014;renault-captur-2014-Diesel;renault;captur;dCi 90 EDC;Small;DieselSmall;1235;0.000471149;1725913655,00;1.530.903.538;1729;Diesel;66;91.5;12.224.016;73.336;0.422661871;11.75
2014;toyota-auris-2014-Benzin;toyota;auris;1.6 Valvematic Hatchback;Small;BenzinSmall;1221;0.000465808;2279006024,00;1.960.981.495;1805;Benzin;97;1.216.923.077;12.258.636;7.798.153.846;0.772189349;13.05
2014;toyota-avensis-2014-Benzin;toyota;avensis;1.6 VVT-i stationcar;Large;BenzinLarge;1218;0.000464664;3602821285,00;3.104.342.967;2000;Benzin;108;141;1.242.022;8.620.125;0.858552632;13.05
2014;bmw-x5-2014-Diesel;bmw;x5;KS41;Large;DieselLarge;1202;0.00045856;1228614458,00;1093536.67;2750;Diesel;190;3.174.390.244;11.983.829;94.866;0.683139535;11.75
2014;volkswagen-touran-2014-Diesel;volkswagen;touran;1.6 TDI BMT 105 HK;Large;DieselLarge;1188;0.000453219;4191746988,00;3.847.082.479;2270;Diesel;77;1.306.666.667;1.315.292;7.876;0.611979167;11.75
2014;suzuki-alto-2014-Benzin;suzuki;alto;1,0 5-dørs;Small;BenzinSmall;1169;0.000445971;8031325301,00;6.517.229.867;1250;Benzin;50;68;8.232;5.6;0.534836066;13.05
2014;volvo-v40-2014-Diesel;volvo;v40;D3;Small;DieselSmall;1108;0.000422699;3713875502,00;3.507.871.282;2020;Diesel;84;1.208.333.333;1.242.022;7.866;0.506465517;11.75
2014;suzuki-splash-2014-Benzin;suzuki;splash;1,0 5-dørs;Small;BenzinSmall;1063;0.000405532;1003925703,00;8.101.116.534;1485;Benzin;50;6.985.714.286;1.242.022;63.504;0.612676056;13.05
2014;nissan-micra-2014-Benzin;nissan;micra;1.2;Small;BenzinSmall;1060;0.000404387;1184648594,00;1.036.061.918;1425;Benzin;59;8.094.736.842;1.242.022;63.961;0.6525;13.05
2014;renault-megane-2014-Diesel;renault;megane;1.5 dCi ESM 110 Sport Tourer;Small;DieselSmall;1001;0.000381879;2007028112,00;1.742.756.538;1864;Diesel;81;1.114.285.714;1.144.101;8.013.031.579;0.410839161;11.75
2014;skoda-rapid-2014-Benzin;skoda;rapid;1.2 TSI 105 HK SPACEBACK;Small;BenzinSmall;954;0.000363949;1696787149,00;1.534.442.947;1690;Benzin;63;102.2;11.983.829;751.716;0.705405405;13.05
2014;kia-ceed-2014-Diesel;kia;ceed;1.6 CRDI Stationcar Man. 6;Small;DieselSmall;918;0.000350215;1907610442,00;1.618.400.284;1810;Diesel;94;1.124.615.385;11.969.349;7.903.973.913;0.435185185;11.75
2014;nissan-qashqai-2014-Diesel;nissan;qashqai;1.5 dCi 2WD 6 M/T;Small;DieselSmall;806;0.000307487;2509036145,00;2.217.788.946;1910;Diesel;81;1.190.657.895;12.408.914;7.919.043.127;0.446768061;11.75
2014;peugeot-308-2014-Benzin;peugeot;308;1.2 e-THP 130 hk SW;Small;BenzinSmall;788;0.00030062;2007931727,00;1.493.357.162;1670;Benzin;92;1.083.225.806;1.214.514;7.792.727.575;0.6525;13.05
2014;hyundai-i30-2014-Benzin;hyundai;i30;1.6 GDI 5 dørs Stationcar;Small;BenzinSmall;753;0.000287268;1957781124,00;1.517.016.731;1820;Benzin;99;1.158.636.364;119.883;7.830.786.364;0.75872093;13.05
2014;kia-rio-2014-Diesel;kia;rio;1.1 CRDI 5-dørs Man. 6;Small;DieselSmall;749;0.000285742;125500,00;108.594.195;1640;Diesel;55;8.237.037.037;1.017.036;6.966;0.422661871;11.75
2014;volvo-xc60-2014-Diesel;volvo;xc60;2,4 D AUT AWD;Large;DieselLarge;743;0.000283453;6474959839,00;616.996.218;2505;Diesel;133;2.004.782.609;14.963.697;8.753.986.957;0.753205128;11.75
2014;opel-zafira-2014-Diesel;opel;zafira;1,6CDTi 136HK Tourer;Large;DieselLarge;742;0.000283071;3011024096,00;2.419.979.234;2410;Diesel;121;137.5;1.322.496;8.049;0.481557377;11.75
2014;fiat-panda-2014-Benzin;fiat;panda;0.9 85 MTA;Small;BenzinSmall;742;0.000283071;8533232932,00;7.513.839.068;1435;Benzin;44;68.8;92.783;5.986;0.534836066;13.05
2014;peugeot-208-2014-Diesel;peugeot;208;1.6 e-HDi 5D;Small;DieselSmall;697;0.000265904;1305120482,00;9.934.263.389;1580;Diesel;68;77.2;10.059.984;6.891.444;0.399659864;11.75
2014;mazda-2-2014-Benzin;mazda;2;1,3 Hatchback Man.;Small;BenzinSmall;676;0.000257892;1455803213,00;1.032.545.447;1485;Benzin;62;85;986.272;664.832;0.6525;13.05
2014;mazda-6-2014-Benzin;mazda;6;2.0 SKYACTIV-G 165 HK Stationcar;Large;BenzinLarge;671;0.000255985;3212841365,00;2.290.779.349;1980;Benzin;121;1.574.736.842;1.299.316;8.927.873.684;0.729050279;13.05
2014;hyundai-i40-2014-Diesel;hyundai;i40;1.7 CRDi 5 dørs Stationcar;Large;DieselLarge;664;0.000253314;2911606426,00;2.264.071.207;2080;Diesel;100;1.496.666.667;12.761.658;8.658;0.504291845;11.75
2014;nissan-qashqai-2014-Benzin;nissan;qashqai;1.6;Large;BenzinLarge;646;0.000246447;2509036145,00;2.207.988.946;1860;Benzin;85;1.190.657.895;12.605.202;7.919.043.127;0.729050279;13.05
2014;opel-astra-2014-Diesel;opel;astra;1,6CDTi 110HK Sports Tourer;Large;DieselLarge;645;0.000246066;2128443775,00;1.712.134.569;2100;Diesel;100;1.241.428.571;1.310.078;8.391.367.347;0.435185185;11.75
2014;volvo-v60-2014-Diesel;volvo;v60;FW73;Large;DieselLarge;645;0.000246066;5199819277,00;4.853.542.467;2120;Diesel;133;183.75;12.841.664;8.662.775;0.446768061;11.75
2014;dacia-duster-2014-Diesel;dacia;duster;1.5 dCi 109 4x4;Small;DieselSmall;631;0.000240725;1405532129,00;1.438.622.564;1785;Diesel;80;110.625;12.815.712;793.065;0.564903846;11.75
2014;skoda-superb-2014-Diesel;skoda;superb;2.0 TDI 170 HK Stationcar DSG;Large;DieselLarge;628;0.00023958;3403604418,00;3.116.548.283;2117;Diesel;103;1.572.727.273;13.273.806;87.906;0.541474654;11.75
2014;opel-astra-2014-Benzin;opel;astra;1,4T 140 HK Sports Tourer;Large;BenzinLarge;627;0.000239199;2128443775,00;1.702.334.569;2040;Benzin;125;183.72;1.310.078;8.391.367.347;0.75872093;13.05
2014;opel-corsa-2014-Diesel;opel;corsa;1,3CDTi 5-dørs;Small;DieselSmall;617;0.000235384;1204748996,00;9.686.147.897;1635;Diesel;70;834.375;103.704;6.87;0.387788779;11.75
2014;audi-a5-2014-Diesel;audi;a5;2,0 TDI QUATTRO AUT.;Large;DieselLarge;605;0.000230806;5277590361,00;4.772.360.097;2065;Diesel;180;197.875;12.111.765;8.686.590.909;0.541474654;11.75
2014;kia-ceed-2014-Benzin;kia;ceed;1.4  Stationcar Man. 6;Small;BenzinSmall;585;0.000223176;1907610442,00;1.626.200.284;1820;Benzin;73.2;9.870.833.333;11.961.422;7.903.973.913;0.795731707;13.05
2014;seat-leon-2014-Diesel;seat;leon;1.6 TDI 105 HK ECOMOTIVE ST. CAR DSG;Small;DieselSmall;581;0.00022165;2378564257,00;2.105.686.195;1860;Diesel;110;1.173.181.818;1.198.106;8.043.443.182;0.446768061;11.75
2014;peugeot-3008-2014-Diesel;peugeot;3008;1,6 HDi Crossover;Small;DieselSmall;576;0.000219743;2811134538,00;2.174.442.155;2030;Diesel;84;133.5;13.186.912;80.408;0.564903846;11.75
2014;nissan-note-2014-Diesel;nissan;note;1.5dCi 5 M/T;Small;DieselSmall;569;0.000217072;1431656627,00;126.469.369;1615;Diesel;66;120;106.641;696.836;0.410839161;11.75
2014;honda-civic-2014-Diesel;honda;civic;1.6 i-DTEC Tourer;Small;DieselSmall;553;0.000210968;2259026104,00;1.978.512.566;1910;Diesel;88;1.301.538.462;1.118.817;7.807.061.538;0.458984375;11.75
2014;audi-a4-2014-Benzin;audi;a4;1.8 TFSI 120 HK 4-DØRS;Large;BenzinLarge;550;0.000209824;7862068273,00;7.016.546.629;2060;Benzin;165;1.583.333.333;1.238.544;8.601;0.795731707;13.05
2014;peugeot-508-2014-Diesel;peugeot;508;1,6 HDi SW;Large;DieselLarge;538;0.000205246;3699698795,00;2.803.639.215;2080;Diesel;84;1.281.818.182;1.316.978;88.985;0.517621145;11.75
2014;mazda-6-2014-Diesel;mazda;6;2,2 SKYACTIV-D 150 hk Stationcar aut.;Small;DieselSmall;526;0.000200668;3212841365,00;2.300.579.349;2055;Diesel;110;1.574.736.842;1.299.316;8.927.873.684;0.458984375;11.75
2014;toyota-avensis-2014-Diesel;toyota;avensis;2.0 D-4D stationcar;Large;DieselLarge;524;0.000199905;3602821285,00;3.126.742.967;2130;Diesel;91;1.346.875;12.804.664;8.620.125;0.541474654;11.75
2014;honda-jazz-2014-Benzin;honda;jazz;1.4 i-VTEC;Small;BenzinSmall;506;0.000193038;1395582329,00;1.219.184.136;1580;Benzin;66;96;101.439;6.63;0.69047619;13.05
2014;seat-leon-2014-Benzin;seat;leon;1.2 TSI 105 HK ECOMOTIVE ST. CAR DSG;Small;BenzinSmall;496;0.000189223;2378564257,00;2.078.886.195;1770;Benzin;77;1.173.181.818;11.319.672;8.043.443.182;0.6796875;13.05
2014;opel-zafira-2014-Benzin;opel;zafira;1,4T  120HK Tourer;Large;BenzinLarge;472;0.000180067;3132560241,00;2.532.403.472;2095;Benzin;103;120;1.319.544;8.049;0.938848921;13.05
2014;seat-ibiza-2014-Benzin;seat;ibiza;1.2 70 HK 5-DØRS;Small;BenzinSmall;463;0.000176633;1228925703,00;1.108.105.253;1670;Benzin;132;8.461.538.462;9.924.525;70.317;0.772189349;13.05
2014;honda-civic-2014-Benzin;honda;civic;1.8 i-VTEC;Small;BenzinSmall;458;0.000174726;2259026104,00;1.986.312.566;1790;Benzin;104;137;11.892.984;7.807.061.538;0.836538462;13.05
2014;peugeot-2008-2014-Diesel;peugeot;2008;1.6 e-HDi Crossover ESG;Small;DieselSmall;458;0.000174726;1907540161,00;1.463.402.992;1684;Diesel;84;8.352.380.952;11.291.904;72.384;0.47;11.75
2014;opel-adam-2014-Benzin;opel;adam;1,4 87HK 3 dørs;Small;BenzinSmall;455;0.000173581;1505943775,00;1.202.724.325;1480;Benzin;64;9.285.714.286;941.872;6.364;0.665816327;13.05
2014;opel-meriva-2014-Benzin;opel;meriva;1,4;Large;BenzinLarge;452;0.000172437;1907540161,00;1.531.072.967;1905;Benzin;88;112;1.260.846;7.796.572;0.729050279;13.05
2014;seat-toledo-2014-Benzin;seat;toledo;1.2 TSI 105 HK START/STOP Hatchback;Small;BenzinSmall;451;0.000172055;1705833333,00;1.500.869.058;1635;Benzin;77;1.102.222.222;11.184.768;76.608;0.665816327;13.05
2014;toyota-verso-2014-Benzin;toyota;verso;1.8 VVT-i 7 sæder;Large;BenzinLarge;415;0.000158321;2941656627,00;2.550.584.508;2125;Benzin;108;128.6;12.933.108;7.968.533.333;0.887755102;13.05
2014;peugeot-5008-2014-Diesel;peugeot;5008;1,6 HDi MPV;Large;DieselLarge;395;0.000150692;2911526104,00;2.248.196.325;2250;Diesel;84;1.256.428.571;13.586.376;83.352;0.551643192;11.75
2014;seat-ibiza-2014-Diesel;seat;ibiza;1.2 TDI 75 HK ECOMOTIVE ST. CAR;Small;DieselSmall;395;0.000150692;1228925703,00;1.090.505.253;1680;Diesel;55;8.416.666.667;10.365.615;70.317;0.399659864;11.75
2014;ford-focus-2014-Diesel;ford;focus;1.6 TDCi (105 HK) Stationcar Forhjulstræk Manuel;Small;DieselSmall;394;0.00015031;2219759036,00;2.148.659.108;1900;Diesel;85;1.203.571.429;12.531.792;81.872;0.529279279;11.75
2014;volkswagen-sharan-2014-Diesel;volkswagen;sharan;2.0 TDI BMT 140 HK DSG6;Large;DieselLarge;389;0.000148403;547687751,00;5.010.474.384;2540;Diesel;103;140;160.341;9.215;0.671428571;11.75
2014;volvo-v70-2014-Diesel;volvo;v70;D2;Large;DieselLarge;384;0.000146495;5772108434,00;540.449.691;2260;Diesel;84;176.5;1.386.723;89.466;0.493697479;11.75
2014;toyota-verso-2014-Diesel;toyota;verso;1.6 D-4D 7 sæder;Large;DieselLarge;368;0.000140391;2941656627,00;2.572.984.508;2260;Diesel;82;1.236.666.667;12.860.856;7.968.533.333;0.529279279;11.75
2014;dacia-lodgy-2014-Diesel;dacia;lodgy;1.5 dCi 90 7p;Small;DieselSmall;362;0.000138102;1405512048,00;1.415.003.571;1903;Diesel;66;88;13.23;7.875;0.493697479;11.75
2014;audi-q3-2014-Benzin;audi;q3;1.4 TFSI 150 HK 5-dørs STRONIC;Large;BenzinLarge;355;0.000135432;4256014056,00;381.271.826;1985;Benzin;110;154.4;12.773.583;80.337;0.772189349;13.05
2014;opel-mokka-2014-Benzin;opel;mokka;1,4T 140HK MPV;Small;BenzinSmall;322;0.000122842;2719869478,00;2.160.853.609;1828;Benzin;85;131.25;12.646.544;76.184;0.781437126;13.05
2014;nissan-juke-2014-Benzin;nissan;juke;1.6;Small;BenzinSmall;300;0.000114449;1927610442,00;1.708.422.168;1645;Benzin;86;117;11.504.646;73.278;0.781437126;13.05
2014;hyundai-i20-2014-Diesel;hyundai;i20;1.1 CRDi 5 dørs MPV;Small;DieselSmall;287;0.00010949;1234889558,00;9.585.474.545;1635;Diesel;55;8.234.482.759;101.916;6.84;0.375399361;11.75
2014;kia-venga-2014-Benzin;kia;venga;1.6 5-dørs Man. 6;Small;BenzinSmall;281;0.000107201;1907590361,00;160858.39;1710;Benzin;66.2;82;1.152.624;720.744;0.729050279;13.05
2014;hyundai-ix20-2014-Benzin;hyundai;ix20;1.4 5 dørs MPV;Small;BenzinSmall;275;0.000104912;1807178715,00;1.404.335.633;1710;Benzin;66.2;82;116.112;7.257;0.729050279;13.05
2014;ford-fiesta-2014-Diesel;ford;fiesta;1.6 TDCi (95 HK) Hatchback, 5 dørs Forhjulstræk Manuel;Small;DieselSmall;273;0.000104149;120438755,00;1.141.161.171;1565;Diesel;70;9.119.047.619;1.005.512;6.797.685.714;0.387788779;11.75
2014;mitsubishi-asx-2014-Benzin;mitsubishi;asx;1.6;Large;BenzinLarge;273;0.000104149;2309226908,00;1.923.770.678;1870;Benzin;86;117;1.232.982;7.611;0.75872093;13.05
